,Unnamed: 0,predictions,true_labels,seed,data,target,noise,test_type
71,71,0.3087095798706015,19.594594594594597,10,curvature,logDoK,0.0,sine
72,72,0.2975435405201839,19.33333333333333,10,curvature,logDoK,0.0,sine
73,73,0.2960600776932507,19.07894736842105,10,curvature,logDoK,0.0,sine
74,74,0.3038797922725014,18.83116883116883,10,curvature,logDoK,0.0,sine
75,75,0.3068387779664157,18.58974358974359,10,curvature,logDoK,0.0,sine
76,76,0.3068370590060136,18.354430379746837,10,curvature,logDoK,0.0,sine
77,77,0.3061220533340354,18.125,10,curvature,logDoK,0.0,sine
78,78,0.3082012587231504,17.901234567901234,10,curvature,logDoK,0.0,sine
79,79,0.308755746235684,17.682926829268293,10,curvature,logDoK,0.0,sine
80,80,0.3068326388221228,17.46987951807229,10,curvature,logDoK,0.0,sine
81,81,0.3050887944219139,17.261904761904763,10,curvature,logDoK,0.0,sine
82,82,0.3000278475773723,17.058823529411764,10,curvature,logDoK,0.0,sine
83,83,0.2920931263617016,16.86046511627907,10,curvature,logDoK,0.0,sine
84,84,0.2842900283996704,16.666666666666668,10,curvature,logDoK,0.0,sine
85,85,0.2793667620978038,16.477272727272727,10,curvature,logDoK,0.0,sine
86,86,0.2739037422297068,16.292134831460675,10,curvature,logDoK,0.0,sine
87,87,0.2711455474817984,16.11111111111111,10,curvature,logDoK,0.0,sine
88,88,0.2751418848506962,15.934065934065934,10,curvature,logDoK,0.0,sine
89,89,0.2760373813648854,15.76086956521739,10,curvature,logDoK,0.0,sine
90,90,0.2766509683731452,15.591397849462366,10,curvature,logDoK,0.0,sine
91,91,0.2768720594229463,15.425531914893616,10,curvature,logDoK,0.0,sine
92,92,0.2859577474106475,15.263157894736842,10,curvature,logDoK,0.0,sine
93,93,0.304123720939072,15.104166666666666,10,curvature,logDoK,0.0,sine
94,94,0.3006360321386543,14.948453608247425,10,curvature,logDoK,0.0,sine
95,95,0.3100107510396646,14.79591836734694,10,curvature,logDoK,0.0,sine
96,96,0.3160118055135903,14.646464646464649,10,curvature,logDoK,0.0,sine
0,0,31.426960749176715,483.3333333333333,20,elevation,DoK,0.0,sine
1,1,22.234850124482566,362.5,20,elevation,DoK,0.0,sine
2,2,12.604527238293535,290.0,20,elevation,DoK,0.0,sine
3,3,10.050331265629191,241.66666666666663,20,elevation,DoK,0.0,sine
4,4,4.516558454285804,207.14285714285717,20,elevation,DoK,0.0,sine
5,5,0.6251073409567489,181.25,20,elevation,DoK,0.0,sine
6,6,-7.44615368651548,161.11111111111111,20,elevation,DoK,0.0,sine
7,7,-16.67723763410746,145.0,20,elevation,DoK,0.0,sine
8,8,-24.07949378210457,131.8181818181818,20,elevation,DoK,0.0,sine
9,9,-36.117233903635466,120.83333333333331,20,elevation,DoK,0.0,sine
10,10,-42.33670088938004,111.53846153846152,20,elevation,DoK,0.0,sine
11,11,-48.26542521899266,103.57142857142856,20,elevation,DoK,0.0,sine
12,12,-54.80221034764583,96.66666666666669,20,elevation,DoK,0.0,sine
13,13,-60.26465442324944,90.625,20,elevation,DoK,0.0,sine
14,14,-67.6209319329574,85.29411764705883,20,elevation,DoK,0.0,sine
15,15,-70.75994092298569,80.55555555555556,20,elevation,DoK,0.0,sine
16,16,-75.47121441863814,76.3157894736842,20,elevation,DoK,0.0,sine
17,17,-79.56021167598776,72.5,20,elevation,DoK,0.0,sine
18,18,-83.9232161405197,69.04761904761905,20,elevation,DoK,0.0,sine
19,19,-87.02125881921948,65.9090909090909,20,elevation,DoK,0.0,sine
20,20,-91.1560870219828,63.04347826086956,20,elevation,DoK,0.0,sine
21,21,-96.38638097438768,60.41666666666666,20,elevation,DoK,0.0,sine
22,22,-95.16183165160108,58.0,20,elevation,DoK,0.0,sine
23,23,-98.01446415612796,55.76923076923077,20,elevation,DoK,0.0,sine
24,24,-99.23427807609538,53.7037037037037,20,elevation,DoK,0.0,sine
25,25,-99.09897294057193,51.785714285714285,20,elevation,DoK,0.0,sine
26,26,-100.6913513696717,50.0,20,elevation,DoK,0.0,sine
27,27,-100.91087836742165,48.333333333333336,20,elevation,DoK,0.0,sine
28,28,-101.0672758917206,46.774193548387096,20,elevation,DoK,0.0,sine
29,29,-101.60458257261492,45.3125,20,elevation,DoK,0.0,sine
30,30,-104.3164822284455,43.93939393939394,20,elevation,DoK,0.0,sine
31,31,-106.83457190846418,42.64705882352941,20,elevation,DoK,0.0,sine
32,32,-106.27874823331004,41.42857142857143,20,elevation,DoK,0.0,sine
33,33,-91.19609332962088,40.27777777777778,20,elevation,DoK,0.0,sine
34,34,-109.77089088854406,39.18918918918919,20,elevation,DoK,0.0,sine
35,35,-109.95044850187482,38.1578947368421,20,elevation,DoK,0.0,sine
36,36,-107.89776676481948,37.17948717948718,20,elevation,DoK,0.0,sine
37,37,-107.64895042370644,36.25,20,elevation,DoK,0.0,sine
38,38,-106.91445529247429,35.36585365853659,20,elevation,DoK,0.0,sine
39,39,-107.45892507782804,34.523809523809526,20,elevation,DoK,0.0,sine
40,40,-108.1428353992179,33.72093023255814,20,elevation,DoK,0.0,sine
41,41,-107.33070920032628,32.95454545454545,20,elevation,DoK,0.0,sine
42,42,-106.51820453844132,32.22222222222222,20,elevation,DoK,0.0,sine
43,43,-107.0782282297411,31.52173913043478,20,elevation,DoK,0.0,sine
44,44,-106.45822276939838,30.851063829787236,20,elevation,DoK,0.0,sine
45,45,-128.11388447944535,30.20833333333333,20,elevation,DoK,0.0,sine
46,46,-103.98945327897592,29.59183673469388,20,elevation,DoK,0.0,sine
47,47,-108.12191839573202,29.0,20,elevation,DoK,0.0,sine
48,48,-108.3565192975828,28.431372549019606,20,elevation,DoK,0.0,sine
49,49,-109.56066854194758,27.884615384615383,20,elevation,DoK,0.0,sine
50,50,-112.04979195676825,27.358490566037737,20,elevation,DoK,0.0,sine
51,51,-114.52725686523291,26.85185185185185,20,elevation,DoK,0.0,sine
52,52,-114.92006452910692,26.363636363636363,20,elevation,DoK,0.0,sine
53,53,-116.26581431781128,25.892857142857142,20,elevation,DoK,0.0,sine
54,54,-117.65194887714708,25.43859649122807,20,elevation,DoK,0.0,sine
55,55,-118.3048252330826,25.0,20,elevation,DoK,0.0,sine
56,56,-121.3197075920982,24.57627118644068,20,elevation,DoK,0.0,sine
57,57,-122.00763331353942,24.166666666666668,20,elevation,DoK,0.0,sine
58,58,-122.6412080568143,23.770491803278688,20,elevation,DoK,0.0,sine
59,59,-122.89524903339644,23.387096774193548,20,elevation,DoK,0.0,sine
60,60,-123.54454383710228,23.015873015873016,20,elevation,DoK,0.0,sine
61,61,-124.96361390766384,22.65625,20,elevation,DoK,0.0,sine
62,62,-124.87917050612415,22.307692307692307,20,elevation,DoK,0.0,sine
63,63,-125.12882685046633,21.96969696969697,20,elevation,DoK,0.0,sine
64,64,-124.4062671497316,21.64179104477612,20,elevation,DoK,0.0,sine
65,65,-123.50034674412323,21.323529411764707,20,elevation,DoK,0.0,sine
66,66,-123.41963258768872,21.014492753623188,20,elevation,DoK,0.0,sine
67,67,-122.88668284662022,20.714285714285715,20,elevation,DoK,0.0,sine
68,68,-123.2615458261268,20.422535211267604,20,elevation,DoK,0.0,sine
69,69,-123.58861169881524,20.13888888888889,20,elevation,DoK,0.0,sine
70,70,-119.5220545277296,19.863013698630137,20,elevation,DoK,0.0,sine
71,71,-119.9483884743312,19.594594594594597,20,elevation,DoK,0.0,sine
72,72,-119.73820305095356,19.33333333333333,20,elevation,DoK,0.0,sine
73,73,-119.56586392691057,19.07894736842105,20,elevation,DoK,0.0,sine
74,74,-118.53642612340074,18.83116883116883,20,elevation,DoK,0.0,sine
75,75,-119.77274472219992,18.58974358974359,20,elevation,DoK,0.0,sine
76,76,-118.77613166025934,18.354430379746837,20,elevation,DoK,0.0,sine
77,77,-118.38936094266944,18.125,20,elevation,DoK,0.0,sine
78,78,-119.15278541588076,17.901234567901234,20,elevation,DoK,0.0,sine
79,79,-118.31427757711153,17.682926829268293,20,elevation,DoK,0.0,sine
80,80,-117.48426207868076,17.46987951807229,20,elevation,DoK,0.0,sine
81,81,-116.90585985519192,17.261904761904763,20,elevation,DoK,0.0,sine
82,82,-116.24116806922024,17.058823529411764,20,elevation,DoK,0.0,sine
83,83,-114.40875179429214,16.86046511627907,20,elevation,DoK,0.0,sine
84,84,-114.25248350125922,16.666666666666668,20,elevation,DoK,0.0,sine
85,85,-114.40922256533264,16.477272727272727,20,elevation,DoK,0.0,sine
86,86,-114.33860690925714,16.292134831460675,20,elevation,DoK,0.0,sine
87,87,-114.61056487779256,16.11111111111111,20,elevation,DoK,0.0,sine
88,88,-113.60813640888104,15.934065934065934,20,elevation,DoK,0.0,sine
89,89,-112.221134153902,15.76086956521739,20,elevation,DoK,0.0,sine
90,90,-111.26897664747244,15.591397849462366,20,elevation,DoK,0.0,sine
91,91,-111.11243143029805,15.425531914893616,20,elevation,DoK,0.0,sine
92,92,-106.56758011286584,15.263157894736842,20,elevation,DoK,0.0,sine
93,93,-101.10915605271596,15.104166666666666,20,elevation,DoK,0.0,sine
94,94,-108.83597652532352,14.948453608247425,20,elevation,DoK,0.0,sine
95,95,-104.77565937822573,14.79591836734694,20,elevation,DoK,0.0,sine
96,96,-105.2707351275455,14.646464646464649,20,elevation,DoK,0.0,sine
0,0,18.39418918837183,483.3333333333333,0,curvature,DoK,0.0,sine
1,1,18.43336912264084,362.5,0,curvature,DoK,0.0,sine
2,2,18.65669365902772,290.0,0,curvature,DoK,0.0,sine
3,3,18.993371053039677,241.66666666666663,0,curvature,DoK,0.0,sine
4,4,19.359988255655605,207.14285714285717,0,curvature,DoK,0.0,sine
5,5,19.69584755157071,181.25,0,curvature,DoK,0.0,sine
6,6,20.10770680310573,161.11111111111111,0,curvature,DoK,0.0,sine
7,7,20.377005146032417,145.0,0,curvature,DoK,0.0,sine
8,8,20.71398057604585,131.8181818181818,0,curvature,DoK,0.0,sine
9,9,21.13878350714655,120.83333333333331,0,curvature,DoK,0.0,sine
10,10,21.651813171638462,111.53846153846152,0,curvature,DoK,0.0,sine
11,11,22.373646811889756,103.57142857142856,0,curvature,DoK,0.0,sine
12,12,22.86807178947708,96.66666666666669,0,curvature,DoK,0.0,sine
13,13,23.29257976752084,90.625,0,curvature,DoK,0.0,sine
14,14,24.15859800050684,85.29411764705883,0,curvature,DoK,0.0,sine
15,15,24.561748204139537,80.55555555555556,0,curvature,DoK,0.0,sine
16,16,25.427442493572546,76.3157894736842,0,curvature,DoK,0.0,sine
17,17,25.7648041750708,72.5,0,curvature,DoK,0.0,sine
18,18,26.06489705945452,69.04761904761905,0,curvature,DoK,0.0,sine
19,19,26.38672214276558,65.9090909090909,0,curvature,DoK,0.0,sine
20,20,26.47652748799452,63.04347826086956,0,curvature,DoK,0.0,sine
21,21,25.64673641350342,60.41666666666666,0,curvature,DoK,0.0,sine
22,22,25.77699633732442,58.0,0,curvature,DoK,0.0,sine
23,23,25.19401909624833,55.76923076923077,0,curvature,DoK,0.0,sine
24,24,24.71195647387657,53.7037037037037,0,curvature,DoK,0.0,sine
25,25,24.07853980813244,51.785714285714285,0,curvature,DoK,0.0,sine
26,26,24.13036443043313,50.0,0,curvature,DoK,0.0,sine
27,27,24.024041137090656,48.333333333333336,0,curvature,DoK,0.0,sine
28,28,23.752782402012464,46.774193548387096,0,curvature,DoK,0.0,sine
29,29,23.706716648003813,45.3125,0,curvature,DoK,0.0,sine
30,30,23.285778683683866,43.93939393939394,0,curvature,DoK,0.0,sine
31,31,22.63513474017632,42.64705882352941,0,curvature,DoK,0.0,sine
32,32,22.05072730129458,41.42857142857143,0,curvature,DoK,0.0,sine
33,33,18.40420699130525,40.27777777777778,0,curvature,DoK,0.0,sine
34,34,20.53845336282411,39.18918918918919,0,curvature,DoK,0.0,sine
35,35,19.187212182817465,38.1578947368421,0,curvature,DoK,0.0,sine
36,36,18.688632026997222,37.17948717948718,0,curvature,DoK,0.0,sine
37,37,18.01584556447537,36.25,0,curvature,DoK,0.0,sine
38,38,16.866309150245065,35.36585365853659,0,curvature,DoK,0.0,sine
39,39,14.239575350654505,34.523809523809526,0,curvature,DoK,0.0,sine
40,40,13.158441290722095,33.72093023255814,0,curvature,DoK,0.0,sine
41,41,11.761814767976276,32.95454545454545,0,curvature,DoK,0.0,sine
42,42,10.64015603302849,32.22222222222222,0,curvature,DoK,0.0,sine
43,43,9.171150193581184,31.52173913043478,0,curvature,DoK,0.0,sine
44,44,8.118421915922962,30.851063829787236,0,curvature,DoK,0.0,sine
45,45,7.330631579813819,30.20833333333333,0,curvature,DoK,0.0,sine
46,46,5.962821321689388,29.59183673469388,0,curvature,DoK,0.0,sine
47,47,5.149432810252883,29.0,0,curvature,DoK,0.0,sine
48,48,4.590610277416724,28.431372549019606,0,curvature,DoK,0.0,sine
49,49,4.178039460646307,27.884615384615383,0,curvature,DoK,0.0,sine
50,50,3.716848841587451,27.358490566037737,0,curvature,DoK,0.0,sine
51,51,3.9199934686681246,26.85185185185185,0,curvature,DoK,0.0,sine
52,52,3.2534139831320754,26.363636363636363,0,curvature,DoK,0.0,sine
53,53,3.0760129165530365,25.892857142857142,0,curvature,DoK,0.0,sine
54,54,2.757729000701053,25.43859649122807,0,curvature,DoK,0.0,sine
55,55,2.3516209010822493,25.0,0,curvature,DoK,0.0,sine
56,56,2.20527687696935,24.57627118644068,0,curvature,DoK,0.0,sine
57,57,1.8259438802791688,24.166666666666668,0,curvature,DoK,0.0,sine
58,58,1.4528232151626843,23.770491803278688,0,curvature,DoK,0.0,sine
59,59,1.2975022334637174,23.387096774193548,0,curvature,DoK,0.0,sine
60,60,1.1027784079849852,23.015873015873016,0,curvature,DoK,0.0,sine
61,61,1.0059472665167777,22.65625,0,curvature,DoK,0.0,sine
62,62,0.9765379226923976,22.307692307692307,0,curvature,DoK,0.0,sine
63,63,0.6914756730123948,21.96969696969697,0,curvature,DoK,0.0,sine
64,64,0.4929591406460822,21.64179104477612,0,curvature,DoK,0.0,sine
65,65,0.3585863163989167,21.323529411764707,0,curvature,DoK,0.0,sine
66,66,0.1972826193935546,21.014492753623188,0,curvature,DoK,0.0,sine
67,67,0.4395416276066299,20.714285714285715,0,curvature,DoK,0.0,sine
68,68,0.0443235698512332,20.422535211267604,0,curvature,DoK,0.0,sine
69,69,-3.5693633987762112,20.13888888888889,0,curvature,DoK,0.0,sine
70,70,0.7604574766531904,19.863013698630137,0,curvature,DoK,0.0,sine
71,71,-0.2699957153753374,19.594594594594597,0,curvature,DoK,0.0,sine
72,72,-0.5019069915020573,19.33333333333333,0,curvature,DoK,0.0,sine
73,73,-0.6454033123601484,19.07894736842105,0,curvature,DoK,0.0,sine
74,74,-0.693408112284402,18.83116883116883,0,curvature,DoK,0.0,sine
75,75,-0.6498964065555377,18.58974358974359,0,curvature,DoK,0.0,sine
76,76,-0.6446994635005723,18.354430379746837,0,curvature,DoK,0.0,sine
77,77,-0.3349805805742143,18.125,0,curvature,DoK,0.0,sine
78,78,0.1342558386450072,17.901234567901234,0,curvature,DoK,0.0,sine
79,79,0.46418441464591,17.682926829268293,0,curvature,DoK,0.0,sine
80,80,0.8267819623864376,17.46987951807229,0,curvature,DoK,0.0,sine
81,81,1.487216039682977,17.261904761904763,0,curvature,DoK,0.0,sine
82,82,2.344708182200744,17.058823529411764,0,curvature,DoK,0.0,sine
83,83,3.0010310898470056,16.86046511627907,0,curvature,DoK,0.0,sine
84,84,3.4618870922349174,16.666666666666668,0,curvature,DoK,0.0,sine
85,85,3.291581052930521,16.477272727272727,0,curvature,DoK,0.0,sine
86,86,3.3277727305197957,16.292134831460675,0,curvature,DoK,0.0,sine
87,87,3.5586674642771907,16.11111111111111,0,curvature,DoK,0.0,sine
88,88,4.217743459429924,15.934065934065934,0,curvature,DoK,0.0,sine
89,89,5.096764146245997,15.76086956521739,0,curvature,DoK,0.0,sine
90,90,6.1947222131608015,15.591397849462366,0,curvature,DoK,0.0,sine
91,91,7.965219403906259,15.425531914893616,0,curvature,DoK,0.0,sine
92,92,9.260130535638648,15.263157894736842,0,curvature,DoK,0.0,sine
93,93,10.9478424081415,15.104166666666666,0,curvature,DoK,0.0,sine
94,94,12.505177240988516,14.948453608247425,0,curvature,DoK,0.0,sine
95,95,12.54778375092994,14.79591836734694,0,curvature,DoK,0.0,sine
96,96,13.264594391102625,14.646464646464649,0,curvature,DoK,0.0,sine
0,0,-0.5984867518013977,483.3333333333333,0,elevation,logDoK,0.1,sine
1,1,-0.9443301249494712,362.5,0,elevation,logDoK,0.1,sine
2,2,-0.899068751590989,290.0,0,elevation,logDoK,0.1,sine
3,3,-0.8357710634315481,241.66666666666663,0,elevation,logDoK,0.1,sine
4,4,-0.7931310228308717,207.14285714285717,0,elevation,logDoK,0.1,sine
5,5,-0.6922997524383203,181.25,0,elevation,logDoK,0.1,sine
6,6,-0.8474760377956239,161.11111111111111,0,elevation,logDoK,0.1,sine
7,7,-0.9471256456946804,145.0,0,elevation,logDoK,0.1,sine
8,8,-1.0210486373752212,131.8181818181818,0,elevation,logDoK,0.1,sine
9,9,-1.0307463571212947,120.83333333333331,0,elevation,logDoK,0.1,sine
10,10,-1.0794924724909338,111.53846153846152,0,elevation,logDoK,0.1,sine
11,11,-1.0338535826860678,103.57142857142856,0,elevation,logDoK,0.1,sine
12,12,-1.1272880846135196,96.66666666666669,0,elevation,logDoK,0.1,sine
13,13,-1.251005102666867,90.625,0,elevation,logDoK,0.1,sine
14,14,-1.3875909131317072,85.29411764705883,0,elevation,logDoK,0.1,sine
15,15,-1.4488250302561656,80.55555555555556,0,elevation,logDoK,0.1,sine
16,16,-1.310105908077176,76.3157894736842,0,elevation,logDoK,0.1,sine
17,17,-1.3839491727371664,72.5,0,elevation,logDoK,0.1,sine
18,18,-1.337277105875436,69.04761904761905,0,elevation,logDoK,0.1,sine
19,19,-1.3445253889039048,65.9090909090909,0,elevation,logDoK,0.1,sine
20,20,-1.288975464552602,63.04347826086956,0,elevation,logDoK,0.1,sine
21,21,-1.2283164624655012,60.41666666666666,0,elevation,logDoK,0.1,sine
22,22,-1.3010147357872397,58.0,0,elevation,logDoK,0.1,sine
23,23,-1.3019493591143887,55.76923076923077,0,elevation,logDoK,0.1,sine
24,24,-1.2943238870605651,53.7037037037037,0,elevation,logDoK,0.1,sine
25,25,-1.2930420337322104,51.785714285714285,0,elevation,logDoK,0.1,sine
26,26,-1.2615136805911449,50.0,0,elevation,logDoK,0.1,sine
27,27,-1.282486962021821,48.333333333333336,0,elevation,logDoK,0.1,sine
28,28,-1.2914257198227792,46.774193548387096,0,elevation,logDoK,0.1,sine
29,29,-1.2590316654811595,45.3125,0,elevation,logDoK,0.1,sine
30,30,-1.2851148432002055,43.93939393939394,0,elevation,logDoK,0.1,sine
31,31,-1.3520673685953457,42.64705882352941,0,elevation,logDoK,0.1,sine
32,32,-1.3001922541625073,41.42857142857143,0,elevation,logDoK,0.1,sine
33,33,-1.567372397683359,40.27777777777778,0,elevation,logDoK,0.1,sine
34,34,-1.3392555474428904,39.18918918918919,0,elevation,logDoK,0.1,sine
35,35,-1.401401368422471,38.1578947368421,0,elevation,logDoK,0.1,sine
36,36,-1.3289874602643794,37.17948717948718,0,elevation,logDoK,0.1,sine
37,37,-1.3658653818870092,36.25,0,elevation,logDoK,0.1,sine
38,38,-1.3859055133851668,35.36585365853659,0,elevation,logDoK,0.1,sine
39,39,-1.4138675966788654,34.523809523809526,0,elevation,logDoK,0.1,sine
40,40,-1.3699635471959115,33.72093023255814,0,elevation,logDoK,0.1,sine
41,41,-1.4362001665112436,32.95454545454545,0,elevation,logDoK,0.1,sine
42,42,-1.4694415864757964,32.22222222222222,0,elevation,logDoK,0.1,sine
43,43,-1.524384963370962,31.52173913043478,0,elevation,logDoK,0.1,sine
44,44,-1.5027918739324762,30.851063829787236,0,elevation,logDoK,0.1,sine
45,45,-1.498841375507632,30.20833333333333,0,elevation,logDoK,0.1,sine
46,46,-1.4999352891653672,29.59183673469388,0,elevation,logDoK,0.1,sine
47,47,-1.5575183343959595,29.0,0,elevation,logDoK,0.1,sine
48,48,-1.601194498842761,28.431372549019606,0,elevation,logDoK,0.1,sine
49,49,-1.6372813712594383,27.884615384615383,0,elevation,logDoK,0.1,sine
50,50,-1.6004343909240444,27.358490566037737,0,elevation,logDoK,0.1,sine
51,51,-1.6240113243769627,26.85185185185185,0,elevation,logDoK,0.1,sine
52,52,-1.6147345043636097,26.363636363636363,0,elevation,logDoK,0.1,sine
53,53,-1.62342835123491,25.892857142857142,0,elevation,logDoK,0.1,sine
54,54,-1.5881361296555043,25.43859649122807,0,elevation,logDoK,0.1,sine
55,55,-1.6052219412094095,25.0,0,elevation,logDoK,0.1,sine
56,56,-1.6096139668917984,24.57627118644068,0,elevation,logDoK,0.1,sine
57,57,-1.6091202159801357,24.166666666666668,0,elevation,logDoK,0.1,sine
58,58,-1.5820796591724278,23.770491803278688,0,elevation,logDoK,0.1,sine
59,59,-1.5946981382072851,23.387096774193548,0,elevation,logDoK,0.1,sine
60,60,-1.612753607138438,23.015873015873016,0,elevation,logDoK,0.1,sine
61,61,-1.6463705790232008,22.65625,0,elevation,logDoK,0.1,sine
62,62,-1.6094443627988,22.307692307692307,0,elevation,logDoK,0.1,sine
63,63,-1.736493217242783,21.96969696969697,0,elevation,logDoK,0.1,sine
64,64,-1.6727921463756708,21.64179104477612,0,elevation,logDoK,0.1,sine
65,65,-1.66082589003049,21.323529411764707,0,elevation,logDoK,0.1,sine
66,66,-1.5738422372154892,21.014492753623188,0,elevation,logDoK,0.1,sine
67,67,-1.814482941813447,20.714285714285715,0,elevation,logDoK,0.1,sine
68,68,-1.432877006777875,20.422535211267604,0,elevation,logDoK,0.1,sine
69,69,-2.4272939622345806,20.13888888888889,0,elevation,logDoK,0.1,sine
70,70,-1.6924717873209498,19.863013698630137,0,elevation,logDoK,0.1,sine
71,71,-2.005392976007701,19.594594594594597,0,elevation,logDoK,0.1,sine
72,72,-1.6568339728454828,19.33333333333333,0,elevation,logDoK,0.1,sine
73,73,-1.7684924018234842,19.07894736842105,0,elevation,logDoK,0.1,sine
74,74,-1.7765669318185184,18.83116883116883,0,elevation,logDoK,0.1,sine
75,75,-1.7605504773451768,18.58974358974359,0,elevation,logDoK,0.1,sine
76,76,-1.7884919331140512,18.354430379746837,0,elevation,logDoK,0.1,sine
77,77,-1.85667015913108,18.125,0,elevation,logDoK,0.1,sine
78,78,-1.841536759172827,17.901234567901234,0,elevation,logDoK,0.1,sine
79,79,-1.8661136364481707,17.682926829268293,0,elevation,logDoK,0.1,sine
80,80,-1.8305439255467264,17.46987951807229,0,elevation,logDoK,0.1,sine
81,81,-1.847239778655148,17.261904761904763,0,elevation,logDoK,0.1,sine
82,82,-1.8072420257581296,17.058823529411764,0,elevation,logDoK,0.1,sine
83,83,-1.826022241136872,16.86046511627907,0,elevation,logDoK,0.1,sine
84,84,-1.8396668576764712,16.666666666666668,0,elevation,logDoK,0.1,sine
85,85,-1.8597046972274256,16.477272727272727,0,elevation,logDoK,0.1,sine
86,86,-1.8337955437852684,16.292134831460675,0,elevation,logDoK,0.1,sine
87,87,-1.8439302068944807,16.11111111111111,0,elevation,logDoK,0.1,sine
88,88,-1.8049314155568013,15.934065934065934,0,elevation,logDoK,0.1,sine
89,89,-1.7994277954811142,15.76086956521739,0,elevation,logDoK,0.1,sine
90,90,-1.760811104484224,15.591397849462366,0,elevation,logDoK,0.1,sine
91,91,-1.738087757653789,15.425531914893616,0,elevation,logDoK,0.1,sine
92,92,-1.7680991691677106,15.263157894736842,0,elevation,logDoK,0.1,sine
93,93,-1.533740364431264,15.104166666666666,0,elevation,logDoK,0.1,sine
94,94,-1.6261821257989275,14.948453608247425,0,elevation,logDoK,0.1,sine
95,95,-1.79231424620606,14.79591836734694,0,elevation,logDoK,0.1,sine
96,96,-1.731441438187052,14.646464646464649,0,elevation,logDoK,0.1,sine
0,0,0.0302846816085039,483.3333333333333,30,elevation,KoD,0.1,sine
1,1,0.0347570833592069,362.5,30,elevation,KoD,0.1,sine
2,2,0.0475218062331245,290.0,30,elevation,KoD,0.1,sine
3,3,0.072797835631054,241.66666666666663,30,elevation,KoD,0.1,sine
4,4,0.1386993664551303,207.14285714285717,30,elevation,KoD,0.1,sine
5,5,0.201501209157664,181.25,30,elevation,KoD,0.1,sine
6,6,0.2816112824557834,161.11111111111111,30,elevation,KoD,0.1,sine
7,7,0.3572059186357897,145.0,30,elevation,KoD,0.1,sine
8,8,0.4829997915047991,131.8181818181818,30,elevation,KoD,0.1,sine
9,9,0.6621782821925764,120.83333333333331,30,elevation,KoD,0.1,sine
10,10,0.756182599726717,111.53846153846152,30,elevation,KoD,0.1,sine
11,11,0.8723765298975886,103.57142857142856,30,elevation,KoD,0.1,sine
12,12,1.0013735073376158,96.66666666666669,30,elevation,KoD,0.1,sine
13,13,1.1222528091543214,90.625,30,elevation,KoD,0.1,sine
14,14,1.2547797392634892,85.29411764705883,30,elevation,KoD,0.1,sine
15,15,1.392554030289788,80.55555555555556,30,elevation,KoD,0.1,sine
16,16,1.4815745976307193,76.3157894736842,30,elevation,KoD,0.1,sine
17,17,1.56650003145367,72.5,30,elevation,KoD,0.1,sine
18,18,1.6493597676409455,69.04761904761905,30,elevation,KoD,0.1,sine
19,19,1.717987648408105,65.9090909090909,30,elevation,KoD,0.1,sine
20,20,1.7790512187732817,63.04347826086956,30,elevation,KoD,0.1,sine
21,21,1.930992311362531,60.41666666666666,30,elevation,KoD,0.1,sine
22,22,1.860663387670531,58.0,30,elevation,KoD,0.1,sine
23,23,1.9106587029262685,55.76923076923077,30,elevation,KoD,0.1,sine
24,24,1.9579671173257156,53.7037037037037,30,elevation,KoD,0.1,sine
25,25,1.9871859418315851,51.785714285714285,30,elevation,KoD,0.1,sine
26,26,2.005224466484464,50.0,30,elevation,KoD,0.1,sine
27,27,2.0299981704370387,48.333333333333336,30,elevation,KoD,0.1,sine
28,28,2.0351910708182124,46.774193548387096,30,elevation,KoD,0.1,sine
29,29,2.117482027143673,45.3125,30,elevation,KoD,0.1,sine
30,30,2.0560529871968005,43.93939393939394,30,elevation,KoD,0.1,sine
31,31,2.0617037091907195,42.64705882352941,30,elevation,KoD,0.1,sine
32,32,2.059019252947015,41.42857142857143,30,elevation,KoD,0.1,sine
33,33,2.114150155999952,40.27777777777778,30,elevation,KoD,0.1,sine
34,34,2.07156799260126,39.18918918918919,30,elevation,KoD,0.1,sine
35,35,2.039893690563962,38.1578947368421,30,elevation,KoD,0.1,sine
36,36,2.017853878354066,37.17948717948718,30,elevation,KoD,0.1,sine
37,37,1.951423704302257,36.25,30,elevation,KoD,0.1,sine
38,38,1.9175848336313392,35.36585365853659,30,elevation,KoD,0.1,sine
39,39,1.855873305118904,34.523809523809526,30,elevation,KoD,0.1,sine
40,40,1.8094528283356337,33.72093023255814,30,elevation,KoD,0.1,sine
41,41,1.7765005371627884,32.95454545454545,30,elevation,KoD,0.1,sine
42,42,1.716377191960779,32.22222222222222,30,elevation,KoD,0.1,sine
43,43,1.677691197777881,31.52173913043478,30,elevation,KoD,0.1,sine
44,44,1.6149809092120109,30.851063829787236,30,elevation,KoD,0.1,sine
45,45,2.0515451215871154,30.20833333333333,30,elevation,KoD,0.1,sine
46,46,1.4090497327769032,29.59183673469388,30,elevation,KoD,0.1,sine
47,47,1.4069153143651834,29.0,30,elevation,KoD,0.1,sine
48,48,1.321622645407002,28.431372549019606,30,elevation,KoD,0.1,sine
49,49,1.2401052731533886,27.884615384615383,30,elevation,KoD,0.1,sine
50,50,1.1710933844924178,27.358490566037737,30,elevation,KoD,0.1,sine
51,51,1.0671636682330723,26.85185185185185,30,elevation,KoD,0.1,sine
52,52,0.9957386074196044,26.363636363636363,30,elevation,KoD,0.1,sine
